Year,Extent
1994,14.962
1994,14.89
1994,14.839
1994,14.78
1994,14.792
1994,14.754
1994,14.776
1994,14.773
1994,14.65
1994,14.634
1994,14.632
1994,14.618
1994,14.635
1994,14.578
1994,14.519
1994,14.418
1994,14.3
1994,14.126
1994,14.187
1994,14.147
1994,14.099
1994,14.105
1994,14.123
1994,14.028
1994,13.941
1994,13.91
1994,13.906
1994,13.871
1994,13.842
1994,13.804
1994,13.782
1994,13.707
1994,13.668
1994,13.655
1994,13.61
1994,13.517
1994,13.502
1994,13.461
1994,13.384
1994,13.296
1994,13.188
1994,13.157
1994,13.127
1994,13.11
1994,13.112
1994,13.039
1994,12.985
1994,12.967
1994,12.779
1994,12.696
1994,12.599
1994,12.575
1994,12.543
1994,12.52
1994,12.487
1994,12.383
1994,12.301
1994,12.295
1994,12.304
1994,12.239
1994,12.133
1994,12.137
1994,12.066
1994,11.968
1994,11.911
1994,11.896
1994,11.826
1994,11.777
1994,11.743
1994,11.68
1994,11.704
1994,11.626
1994,11.507
1994,11.442
1994,11.426
1994,11.356
1994,11.341
1994,11.232
1994,11.091
1994,11
1994,10.94
1994,10.905
1994,10.869
1994,10.844
1994,10.737
1994,10.719
1994,10.578
1994,10.498
1994,10.441
1994,10.402
1994,10.304
1994,10.157
1994,10.013
1994,9.955
1994,9.821
1994,9.761
1994,9.658
1994,9.534
1994,9.379
1994,9.273
1994,9.268
1994,9.218
1994,9.104
1994,9.08
1994,9.007
1994,8.937
1994,8.824
1994,8.734
1994,8.629
1994,8.505
1994,8.377
1994,8.37
1994,8.344
1994,8.229
1994,8.209
1994,8.089
1994,7.956
1994,7.912
1994,7.816
1994,7.724
1994,7.709
1994,7.627
1994,7.545
1994,7.588
1994,7.533
1994,7.428
1994,7.381
1994,7.446
1994,7.367
1994,7.272
1994,7.339
1994,7.334
1994,7.273
1994,7.282
1994,7.197
1994,7.24
1994,7.242
1994,7.258
1994,7.161
1994,7.065
1994,7.072
1994,7.023
1994,7.027
1994,6.946
1994,6.934
1994,6.956
1994,6.995
1994,6.973
1994,6.992
1994,6.938
1994,6.97
1994,7.019
1994,6.945
1994,6.975
1994,7.027
1994,7.145
1994,7.096
1994,7.118
1994,7.139
1994,7.19
1994,7.182
1994,7.185
1994,7.192
1994,7.243
1994,7.303
1994,7.362
1994,7.376
1994,7.427
1994,7.617
1994,7.761
1994,7.894
1994,7.954
1994,7.983
1994,8.005
1994,8.15
1994,8.117
1994,8.168
1994,8.11
1994,8.176
1994,8.27
1994,8.364
1994,8.445
1994,8.458
1994,8.542
1994,8.652
1994,8.781
1994,8.924
1994,9.053
1994,9.079
1994,9.231
1994,9.354
1994,9.412
1994,9.564
1994,9.694
1994,9.776
1994,9.851
1994,9.953
1994,10.01
1994,10.07
1994,10.154
1994,10.18
1994,10.241
1994,10.293
1994,10.342
1994,10.422
1994,10.545
1994,10.576
1994,10.665
1994,10.685
1994,10.671
1994,10.817
1994,10.845
1994,10.944
1994,10.971
1994,11.016
1994,11.022
1994,11.042
1994,11.114
1994,11.17
1994,11.27
1994,11.348
1994,11.431
1994,11.513
1994,11.487
1994,11.592
1994,11.744
1994,11.862
1994,11.938
1994,12.023
1994,12.034
1994,12.073
1994,12.284
1994,12.363
1994,12.478
1994,12.639
1994,12.574
1994,12.632
1994,12.649
1994,12.816
1994,12.907
1994,13.004
1994,13.061
1994,13.055
1994,13.033
1994,13.069
1994,13.158
1994,13.301
1994,13.365
1994,13.509
1994,13.55
1994,13.577
1994,13.624
1994,13.673
1994,13.706
1994,13.782
1994,13.765
1994,13.83
1994,13.919
1994,13.899
1994,14.024
1994,14.074
1994,14.108
1995,14.145
1995,14.258
1995,14.335
1995,14.288
1995,14.304
1995,14.325
1995,14.364
1995,14.344
1995,14.31
1995,14.263
1995,14.336
1995,14.479
1995,14.518
1995,14.619
1995,14.56
1995,14.588
1995,14.69
1995,14.668
1995,14.737
1995,14.764
1995,14.793
1995,14.801
1995,14.826
1995,14.758
1995,14.802
1995,14.76
1995,14.794
1995,14.867
1995,14.96
1995,14.956
1995,14.966
1995,15.054
1995,15.086
1995,15.094
1995,15.139
1995,15.259
1995,15.212
1995,15.213
1995,15.251
1995,15.238
1995,15.19
1995,15.197
1995,15.281
1995,15.194
1995,15.173
1995,15.173
1995,15.181
1995,15.266
1995,15.228
1995,15.267
1995,15.245
1995,15.264
1995,15.21
1995,15.227
1995,15.352
1995,15.358
1995,15.296
1995,15.301
1995,15.37
1995,15.344
1995,15.318
1995,15.271
1995,15.326
1995,15.296
1995,15.359
1995,15.3
1995,15.333
1995,15.352
1995,15.239
1995,15.203
1995,15.138
1995,15.182
1995,15.12
1995,15.124
1995,15.191
1995,15.243
1995,15.206
1995,15.167
1995,15.251
1995,15.288
1995,15.3
1995,15.271
1995,15.256
1995,15.217
1995,15.193
1995,15.261
1995,15.289
1995,15.304
1995,15.339
1995,15.384
1995,15.219
1995,15.118
1995,15.108
1995,14.977
1995,14.906
1995,14.937
1995,14.923
1995,14.871
1995,14.71
1995,14.686
1995,14.593
1995,14.596
1995,14.536
1995,14.458
1995,14.483
1995,14.34
1995,14.325
1995,14.337
1995,14.35
1995,14.261
1995,14.231
1995,14.161
1995,14.06
1995,14.006
1995,13.984
1995,13.951
1995,13.925
1995,13.882
1995,13.814
1995,13.71
1995,13.556
1995,13.539
1995,13.54
1995,13.515
1995,13.449
1995,13.437
1995,13.419
1995,13.404
1995,13.36
1995,13.379
1995,13.388
1995,13.35
1995,13.321
1995,13.245
1995,13.212
1995,13.107
1995,13.068
1995,12.951
1995,12.859
1995,12.775
1995,12.662
1995,12.559
1995,12.495
1995,12.436
1995,12.348
1995,12.335
1995,12.349
1995,12.298
1995,12.295
1995,12.268
1995,12.215
1995,12.096
1995,12.048
1995,11.995
1995,11.987
1995,11.969
1995,11.882
1995,11.844
1995,11.84
1995,11.753
1995,11.768
1995,11.657
1995,11.656
1995,11.583
1995,11.551
1995,11.523
1995,11.509
1995,11.399
1995,11.311
1995,11.314
1995,11.253
1995,11.147
1995,11.055
1995,11.08
1995,10.983
1995,11.016
1995,10.967
1995,10.895
1995,10.798
1995,10.704
1995,10.63
1995,10.423
1995,10.346
1995,10.294
1995,10.256
1995,10.137
1995,9.894
1995,9.754
1995,9.672
1995,9.655
1995,9.477
1995,9.389
1995,9.273
1995,9.197
1995,9.131
1995,9.029
1995,8.958
1995,8.88
1995,8.723
1995,8.645
1995,8.564
1995,8.496
1995,8.461
1995,8.39
1995,8.314
1995,8.158
1995,8.049
1995,7.988
1995,7.939
1995,7.813
1995,7.709
1995,7.586
1995,7.513
1995,7.378
1995,7.393
1995,7.298
1995,7.255
1995,7.196
1995,7.105
1995,7.008
1995,6.946
1995,6.898
1995,6.859
1995,6.791
1995,6.748
1995,6.721
1995,6.699
1995,6.651
1995,6.675
1995,6.624
1995,6.642
1995,6.614
1995,6.575
1995,6.551
1995,6.398
1995,6.369
1995,6.402
1995,6.357
1995,6.295
1995,6.306
1995,6.284
1995,6.264
1995,6.26
1995,6.189
1995,6.15
1995,6.076
1995,6.012
1995,6.013
1995,6.035
1995,6.016
1995,6.059
1995,6.02
1995,6.106
1995,6.116
1995,6.104
1995,6.068
1995,6.053
1995,6.054
1995,6.068
1995,6.039
1995,6.037
1995,6.087
1995,6.132
1995,6.116
1995,6.099
1995,6.106
1995,6.107
1995,6.075
1995,6.11
1995,6.121
1995,6.122
1995,6.075
1995,6.039
1995,6.163
1995,6.188
1995,6.2
1995,6.173
1995,6.256
1995,6.309
1995,6.375
1995,6.413
1995,6.488
1995,6.523
1995,6.605
1995,6.772
1995,7.011
1995,7.322
1995,7.65
1995,7.875
1995,8.031
1995,8.263
1995,8.435
1995,8.514
1995,8.706
1995,8.962
1995,9.116
1995,9.13
1995,9.211
1995,9.315
1995,9.438
1995,9.659
1995,9.818
1995,9.857
1995,9.919
1995,10.003
1995,10.104
1995,10.142
1995,10.127
1995,10.027
1995,10.081
1995,10.107
1995,10.21
1995,10.337
1995,10.31
1995,10.358
1995,10.425
1995,10.51
1995,10.493
1995,10.625
1995,10.806
1995,10.76
1995,10.889
1995,10.935
1995,10.951
1995,11.025
1995,11.012
1995,11.149
1995,11.258
1995,11.37
1995,11.505
1995,11.646
1995,11.832
1995,11.853
1995,11.976
1995,12.195
1995,12.305
1995,12.37
1995,12.445
1995,12.494
1995,12.501
1995,12.475
1995,12.462
1995,12.531
1995,12.656
1995,12.617
1995,12.558
1995,12.648
1995,12.707
1995,12.84
1995,13.003
1995,12.923
1995,12.93
1995,12.995
1995,13.133
1995,13.182
1995,13.22
1995,13.289
1995,13.305
1995,13.344
1995,13.363
1995,13.422
1995,13.583
1995,13.641
1995,13.707
1995,13.702
1996,13.804
1996,13.818
1996,13.786
1996,13.791
1996,13.839
1996,13.877
1996,14.007
1996,13.976
1996,13.941
1996,13.915
1996,13.95
1996,13.951
1996,14.095
1996,14.025
1996,14.037
1996,14.15
1996,14.22
1996,14.237
1996,14.318
1996,14.338
1996,14.256
1996,14.373
1996,14.423
1996,14.467
1996,14.598
1996,14.405
1996,14.527
1996,14.625
1996,14.532
1996,14.653
1996,14.673
1996,14.706
1996,14.798
1996,14.803
1996,14.818
1996,14.873
1996,14.974
1996,15.058
1996,15.164
1996,15.191
1996,15.224
1996,15.174
1996,15.119
1996,15.088
1996,15.162
1996,15.235
1996,15.087
1996,15.157
1996,15.272
1996,15.319
1996,15.455
1996,15.484
1996,15.398
1996,15.406
1996,15.386
1996,15.301
1996,15.234
1996,15.2
1996,15.218
1996,15.186
1996,15.23
1996,15.232
1996,15.277
1996,15.245
1996,15.284
1996,15.326
1996,15.334
1996,15.337
1996,15.259
1996,15.273
1996,15.214
1996,15.202
1996,15.214
1996,15.169
1996,15.188
1996,15.118
1996,15.07
1996,15.021
1996,14.997
1996,15.007
1996,15.047
1996,15.086
1996,14.998
1996,14.966
1996,14.895
1996,14.925
1996,14.916
1996,14.976
1996,15.006
1996,15.016
1996,14.979
1996,14.827
1996,14.7
1996,14.63
1996,14.534
1996,14.476
1996,14.404
1996,14.373
1996,14.343
1996,14.35
1996,14.359
1996,14.324
1996,14.299
1996,14.268
1996,14.245
1996,14.213
1996,14.16
1996,14.128
1996,14.126
1996,14.109
1996,14.071
1996,14.106
1996,14.102
1996,14.097
1996,14.093
1996,13.991
1996,13.969
1996,13.916
1996,13.885
1996,13.759
1996,13.619
1996,13.547
1996,13.541
1996,13.539
1996,13.516
1996,13.49
1996,13.43
1996,13.312
1996,13.329
1996,13.307
1996,13.281
1996,13.165
1996,13.1
1996,13.079
1996,13.051
1996,13.017
1996,13.045
1996,13.039
1996,13.06
1996,13.021
1996,13.05
1996,13.009
1996,12.938
1996,12.934
1996,12.881
1996,12.841
1996,12.783
1996,12.758
1996,12.814
1996,12.76
1996,12.668
1996,12.626
1996,12.494
1996,12.486
1996,12.439
1996,12.419
1996,12.39
1996,12.391
1996,12.344
1996,12.311
1996,12.26
1996,12.239
1996,12.236
1996,12.203
1996,12.199
1996,12.179
1996,12.145
1996,12.115
1996,12.068
1996,12.025
1996,12
1996,11.997
1996,11.989
1996,11.932
1996,11.843
1996,11.82
1996,11.795
1996,11.727
1996,11.688
1996,11.63
1996,11.58
1996,11.571
1996,11.269
1996,11.24
1996,11.178
1996,11.154
1996,11.06
1996,10.986
1996,10.891
1996,10.886
1996,10.842
1996,10.751
1996,10.649
1996,10.476
1996,10.375
1996,10.264
1996,10.217
1996,10.178
1996,10.172
1996,10.016
1996,9.996
1996,9.854
1996,9.7
1996,9.63
1996,9.544
1996,9.487
1996,9.385
1996,9.325
1996,9.284
1996,9.19
1996,9.101
1996,9.03
1996,8.962
1996,8.925
1996,8.844
1996,8.792
1996,8.723
1996,8.661
1996,8.708
1996,8.642
1996,8.621
1996,8.544
1996,8.491
1996,8.415
1996,8.378
1996,8.348
1996,8.247
1996,8.196
1996,8.163
1996,8.172
1996,8.031
1996,8.041
1996,7.995
1996,7.945
1996,7.918
1996,7.878
1996,7.822
1996,7.752
1996,7.636
1996,7.628
1996,7.614
1996,7.489
1996,7.496
1996,7.479
1996,7.356
1996,7.307
1996,7.243
1996,7.245
1996,7.198
1996,7.218
1996,7.242
1996,7.194
1996,7.165
1996,7.147
1996,7.207
1996,7.276
1996,7.393
1996,7.418
1996,7.484
1996,7.53
1996,7.531
1996,7.618
1996,7.691
1996,7.778
1996,7.863
1996,7.839
1996,7.871
1996,7.901
1996,7.954
1996,8.099
1996,8.211
1996,8.194
1996,8.172
1996,8.131
1996,8.279
1996,8.318
1996,8.303
1996,8.355
1996,8.464
1996,8.653
1996,8.746
1996,8.861
1996,8.88
1996,8.937
1996,8.957
1996,9.018
1996,9.134
1996,9.107
1996,9.182
1996,9.287
1996,9.277
1996,9.315
1996,9.415
1996,9.446
1996,9.434
1996,9.448
1996,9.576
1996,9.624
1996,9.646
1996,9.641
1996,9.691
1996,9.743
1996,9.689
1996,9.745
1996,9.819
1996,9.812
1996,9.845
1996,9.795
1996,9.846
1996,9.842
1996,9.895
1996,9.995
1996,9.972
1996,9.978
1996,10.021
1996,9.98
1996,10.084
1996,10.182
1996,10.319
1996,10.32
1996,10.182
1996,10.284
1996,10.403
1996,10.486
1996,10.537
1996,10.693
1996,10.721
1996,10.827
1996,10.853
1996,10.896
1996,11.092
1996,11.109
1996,11.242
1996,11.391
1996,11.449
1996,11.605
1996,11.735
1996,11.751
1996,11.991
1996,12.125
1996,12.177
1996,12.228
1996,12.342
1996,12.373
1996,12.356
1996,12.483
1996,12.644
1996,12.766
1996,12.878
1996,12.832
1996,12.944
1996,13.006
1996,13.106
1996,13.161
1996,13.194
1996,13.316
1996,13.3
1996,13.429
1996,13.597
1996,13.63
1996,13.613
1996,13.561
1996,13.546
1996,13.653
1996,13.704
1996,13.653
1997,13.657
1997,13.801
1997,13.837
1997,13.864
1997,14.016
1997,14.139
1997,14.188
1997,14.321
1997,14.258
1997,14.238
1997,14.257
1997,14.323
1997,14.417
1997,14.336
1997,14.334
1997,14.347
1997,14.42
1997,14.565
1997,14.592
1997,14.666
1997,14.637
1997,14.686
1997,14.752
1997,14.719
1997,14.756
1997,14.789
1997,14.7
1997,14.707
1997,14.81
1997,14.872
1997,14.938
1997,15.013
1997,15.051
1997,15.194
1997,15.287
1997,15.303
1997,15.369
1997,15.394
1997,15.418
1997,15.377
1997,15.452
1997,15.461
1997,15.418
1997,15.499
1997,15.509
1997,15.574
1997,15.649
1997,15.65
1997,15.635
1997,15.5
1997,15.481
1997,15.538
1997,15.533
1997,15.466
1997,15.496
1997,15.447
1997,15.41
1997,15.469
1997,15.635
1997,15.578
1997,15.617
1997,15.406
1997,15.353
1997,15.333
1997,15.379
1997,15.372
1997,15.361
1997,15.323
1997,15.342
1997,15.386
1997,15.408
1997,15.519
1997,15.488
1997,15.505
1997,15.504
1997,15.567
1997,15.597
1997,15.6
1997,15.684
1997,15.66
1997,15.556
1997,15.645
1997,15.623
1997,15.63
1997,15.554
1997,15.324
1997,15.24
1997,15.282
1997,15.333
1997,15.324
1997,15.206
1997,15.216
1997,15.174
1997,15.077
1997,15.062
1997,15.093
1997,15.154
1997,15.072
1997,14.92
1997,14.786
1997,14.734
1997,14.606
1997,14.617
1997,14.527
1997,14.5
1997,14.43
1997,14.334
1997,14.301
1997,14.271
1997,14.245
1997,14.243
1997,14.207
1997,14.186
1997,14.145
1997,14.18
1997,14.145
1997,14.157
1997,14.152
1997,14.118
1997,14.033
1997,13.906
1997,13.877
1997,13.829
1997,13.862
1997,13.791
1997,13.794
1997,13.688
1997,13.556
1997,13.497
1997,13.522
1997,13.458
1997,13.387
1997,13.315
1997,13.282
1997,13.193
1997,13.154
1997,13.055
1997,12.965
1997,13.022
1997,12.88
1997,12.762
1997,12.772
1997,12.787
1997,12.753
1997,12.721
1997,12.711
1997,12.675
1997,12.611
1997,12.607
1997,12.578
1997,12.482
1997,12.29
1997,12.285
1997,12.283
1997,12.219
1997,12.23
1997,12.206
1997,12.213
1997,12.248
1997,12.2
1997,12.167
1997,12.042
1997,12.01
1997,11.974
1997,11.968
1997,11.873
1997,11.811
1997,11.691
1997,11.664
1997,11.583
1997,11.513
1997,11.459
1997,11.397
1997,11.352
1997,11.34
1997,11.276
1997,11.148
1997,11.054
1997,10.968
1997,10.878
1997,10.809
1997,10.667
1997,10.577
1997,10.544
1997,10.484
1997,10.383
1997,10.322
1997,10.221
1997,10.132
1997,10.081
1997,9.948
1997,9.722
1997,9.735
1997,9.652
1997,9.512
1997,9.37
1997,9.322
1997,9.319
1997,9.233
1997,9.101
1997,9.088
1997,9.037
1997,8.949
1997,8.751
1997,8.696
1997,8.553
1997,8.542
1997,8.53
1997,8.543
1997,8.39
1997,8.252
1997,8.08
1997,7.979
1997,7.913
1997,7.863
1997,7.755
1997,7.78
1997,7.701
1997,7.577
1997,7.533
1997,7.486
1997,7.367
1997,7.399
1997,7.345
1997,7.296
1997,7.343
1997,7.315
1997,7.275
1997,7.239
1997,7.204
1997,7.242
1997,7.147
1997,7.185
1997,7.224
1997,7.151
1997,7.012
1997,6.906
1997,6.822
1997,6.806
1997,6.774
1997,6.741
1997,6.722
1997,6.734
1997,6.671
1997,6.628
1997,6.602
1997,6.632
1997,6.684
1997,6.661
1997,6.707
1997,6.69
1997,6.663
1997,6.701
1997,6.702
1997,6.658
1997,6.686
1997,6.686
1997,6.678
1997,6.654
1997,6.644
1997,6.645
1997,6.623
1997,6.612
1997,6.661
1997,6.617
1997,6.624
1997,6.671
1997,6.737
1997,6.72
1997,6.759
1997,6.797
1997,6.894
1997,6.883
1997,7.066
1997,7.108
1997,7.223
1997,7.339
1997,7.425
1997,7.367
1997,7.422
1997,7.531
1997,7.739
1997,7.814
1997,7.805
1997,7.95
1997,8.109
1997,8.322
1997,8.263
1997,8.312
1997,8.433
1997,8.516
1997,8.562
1997,8.648
1997,8.788
1997,8.921
1997,8.891
1997,9.048
1997,9.126
1997,9.244
1997,9.334
1997,9.407
1997,9.472
1997,9.57
1997,9.678
1997,9.788
1997,9.797
1997,9.907
1997,9.936
1997,10.013
1997,10.13
1997,10.108
1997,10.158
1997,10.292
1997,10.358
1997,10.425
1997,10.455
1997,10.504
1997,10.687
1997,10.576
1997,10.578
1997,10.572
1997,10.713
1997,10.77
1997,10.824
1997,10.89
1997,10.977
1997,11.015
1997,11.155
1997,11.288
1997,11.473
1997,11.618
1997,11.747
1997,11.827
1997,11.944
1997,12.249
1997,12.34
1997,12.287
1997,12.343
1997,12.44
1997,12.515
1997,12.526
1997,12.728
1997,12.745
1997,12.72
1997,12.786
1997,12.712
1997,12.786
1997,12.899
1997,12.979
1997,13.035
1997,13.097
1997,13.168
1997,13.25
1997,13.343
1997,13.328
1997,13.4
1997,13.443
1997,13.579
1997,13.659
1997,13.695
1997,13.723
1997,13.812
1997,13.83
1997,14.002
1997,13.943
1998,14.025
1998,14.097
1998,14.262
1998,14.277
1998,14.217
1998,14.263
1998,14.304
1998,14.321
1998,14.46
1998,14.465
1998,14.467
1998,14.483
1998,14.568
1998,14.672
1998,14.709
1998,14.688
1998,14.732
1998,14.801
1998,14.81
1998,14.93
1998,14.897
1998,14.936
1998,14.96
1998,14.987
1998,15.107
1998,15.185
1998,15.183
1998,15.251
1998,15.375
1998,15.425
1998,15.479
1998,15.512
1998,15.58
1998,15.664
1998,15.663
1998,15.658
1998,15.661
1998,15.642
1998,15.62
1998,15.572
1998,15.581
1998,15.57
1998,15.592
1998,15.676
1998,15.697
1998,15.629
1998,15.648
1998,15.704
1998,15.846
1998,15.841
1998,15.904
1998,15.94
1998,15.925
1998,15.985
1998,15.982
1998,16.07
1998,16.032
1998,15.904
1998,15.785
1998,15.786
1998,15.738
1998,15.741
1998,15.711
1998,15.702
1998,15.74
1998,15.753
1998,15.785
1998,15.835
1998,15.791
1998,15.755
1998,15.704
1998,15.681
1998,15.639
1998,15.681
1998,15.565
1998,15.562
1998,15.602
1998,15.577
1998,15.621
1998,15.438
1998,15.405
1998,15.355
1998,15.363
1998,15.356
1998,15.423
1998,15.45
1998,15.445
1998,15.506
1998,15.381
1998,15.45
1998,15.37
1998,15.434
1998,15.436
1998,15.465
1998,15.376
1998,15.34
1998,15.268
1998,15.269
1998,15.29
1998,15.175
1998,15.029
1998,14.979
1998,14.962
1998,14.942
1998,14.869
1998,14.824
1998,14.862
1998,14.826
1998,14.746
1998,14.685
1998,14.619
1998,14.594
1998,14.535
1998,14.477
1998,14.477
1998,14.416
1998,14.415
1998,14.395
1998,14.381
1998,14.302
1998,14.157
1998,14.168
1998,14.184
1998,14.142
1998,14.091
1998,14.064
1998,14.051
1998,14.096
1998,14.01
1998,13.991
1998,13.967
1998,13.902
1998,13.853
1998,13.795
1998,13.753
1998,13.582
1998,13.509
1998,13.454
1998,13.361
1998,13.369
1998,13.299
1998,13.284
1998,13.271
1998,13.186
1998,13.133
1998,13.058
1998,13.003
1998,12.943
1998,12.903
1998,12.881
1998,12.825
1998,12.638
1998,12.603
1998,12.535
1998,12.463
1998,12.443
1998,12.347
1998,12.257
1998,12.195
1998,12.232
1998,12.138
1998,12.081
1998,12.037
1998,11.935
1998,11.877
1998,11.803
1998,11.752
1998,11.661
1998,11.59
1998,11.545
1998,11.437
1998,11.346
1998,11.271
1998,11.153
1998,11.066
1998,10.994
1998,10.945
1998,10.848
1998,10.73
1998,10.662
1998,10.587
1998,10.365
1998,10.36
1998,10.293
1998,10.25
1998,10.188
1998,10.101
1998,10.041
1998,9.99
1998,9.929
1998,9.82
1998,9.699
1998,9.688
1998,9.655
1998,9.634
1998,9.523
1998,9.414
1998,9.318
1998,9.275
1998,9.215
1998,9.144
1998,9.037
1998,8.972
1998,8.889
1998,8.812
1998,8.727
1998,8.72
1998,8.71
1998,8.621
1998,8.577
1998,8.493
1998,8.41
1998,8.309
1998,8.201
1998,8.243
1998,8.198
1998,8.146
1998,8.056
1998,8.002
1998,7.94
1998,7.869
1998,7.793
1998,7.744
1998,7.76
1998,7.68
1998,7.571
1998,7.427
1998,7.469
1998,7.467
1998,7.377
1998,7.318
1998,7.292
1998,7.186
1998,7.16
1998,7.188
1998,7.103
1998,7.064
1998,7.031
1998,6.956
1998,6.856
1998,6.796
1998,6.796
1998,6.777
1998,6.705
1998,6.705
1998,6.639
1998,6.634
1998,6.58
1998,6.514
1998,6.496
1998,6.482
1998,6.469
1998,6.482
1998,6.403
1998,6.439
1998,6.469
1998,6.429
1998,6.407
1998,6.352
1998,6.293
1998,6.316
1998,6.39
1998,6.434
1998,6.561
1998,6.573
1998,6.549
1998,6.512
1998,6.573
1998,6.55
1998,6.605
1998,6.69
1998,6.858
1998,6.972
1998,7.248
1998,7.405
1998,7.571
1998,7.67
1998,7.756
1998,7.825
1998,7.893
1998,7.912
1998,8.008
1998,8.065
1998,8.071
1998,8.182
1998,8.178
1998,8.24
1998,8.266
1998,8.406
1998,8.547
1998,8.683
1998,8.649
1998,8.733
1998,8.89
1998,8.943
1998,9.077
1998,9.19
1998,9.2
1998,9.115
1998,9.185
1998,9.193
1998,9.27
1998,9.279
1998,9.358
1998,9.523
1998,9.678
1998,9.76
1998,9.782
1998,9.774
1998,9.776
1998,9.871
1998,9.905
1998,9.945
1998,10.035
1998,10.127
1998,10.257
1998,10.319
1998,10.377
1998,10.462
1998,10.497
1998,10.525
1998,10.607
1998,10.705
1998,10.715
1998,10.772
1998,10.794
1998,10.857
1998,10.975
1998,11.043
1998,11.088
1998,11.198
1998,11.256
1998,11.289
1998,11.306
1998,11.543
1998,11.674
1998,11.699
1998,11.752
1998,11.844
1998,11.955
1998,12.239
1998,12.199
1998,12.232
1998,12.258
1998,12.285
1998,12.386
1998,12.465
1998,12.559
1998,12.596
1998,12.688
1998,12.84
1998,13.041
1998,13.076
1998,13.164
1998,13.23
1998,13.315
1998,13.405
1998,13.53
1998,13.543
1998,13.575
1998,13.535
1998,13.641
1998,13.685
1998,13.784
1998,13.78
1999,13.823
1999,13.886
1999,13.884
1999,13.913
1999,13.89
1999,14.044
1999,14.089
1999,14.239
1999,14.312
1999,14.24
1999,14.265
1999,14.332
1999,14.347
1999,14.407
1999,14.473
1999,14.434
1999,14.402
1999,14.388
1999,14.459
1999,14.432
1999,14.37
1999,14.386
1999,14.503
1999,14.602
1999,14.622
1999,14.599
1999,14.596
1999,14.67
1999,14.745
1999,14.837
1999,14.952
1999,14.947
1999,14.951
1999,15.034
1999,14.986
1999,14.978
1999,15.1
1999,15.178
1999,15.203
1999,15.279
1999,15.297
1999,15.315
1999,15.336
1999,15.377
1999,15.395
1999,15.414
1999,15.365
1999,15.373
1999,15.419
1999,15.473
1999,15.49
1999,15.481
1999,15.456
1999,15.463
1999,15.44
1999,15.468
1999,15.507
1999,15.523
1999,15.402
1999,15.26
1999,15.171
1999,15.182
1999,15.217
1999,15.327
1999,15.234
1999,15.178
1999,15.257
1999,15.33
1999,15.343
1999,15.384
1999,15.381
1999,15.425
1999,15.301
1999,15.303
1999,15.38
1999,15.392
1999,15.355
1999,15.452
1999,15.419
1999,15.485
1999,15.472
1999,15.515
1999,15.538
1999,15.561
1999,15.555
1999,15.541
1999,15.544
1999,15.599
1999,15.627
1999,15.6
1999,15.486
1999,15.44
1999,15.461
1999,15.423
1999,15.494
1999,15.46
1999,15.435
1999,15.367
1999,15.376
1999,15.261
1999,15.269
1999,15.275
1999,15.392
1999,15.3
1999,15.263
1999,15.185
1999,15.163
1999,15.111
1999,14.947
1999,14.753
1999,14.72
1999,14.746
1999,14.704
1999,14.767
1999,14.714
1999,14.686
1999,14.603
1999,14.631
1999,14.572
1999,14.513
1999,14.35
1999,14.321
1999,14.342
1999,14.306
1999,14.26
1999,14.159
1999,14.141
1999,14.111
1999,14.119
1999,14.12
1999,14.084
1999,14.006
1999,13.9
1999,13.872
1999,13.806
1999,13.74
1999,13.65
1999,13.638
1999,13.556
1999,13.542
1999,13.464
1999,13.399
1999,13.371
1999,13.307
1999,13.291
1999,13.289
1999,13.331
1999,13.298
1999,13.254
1999,13.195
1999,13.058
1999,12.857
1999,12.823
1999,12.78
1999,12.752
1999,12.728
1999,12.688
1999,12.56
1999,12.466
1999,12.345
1999,12.346
1999,12.344
1999,12.254
1999,12.188
1999,12.064
1999,11.969
1999,11.818
1999,11.722
1999,11.642
1999,11.511
1999,11.451
1999,11.203
1999,11.028
1999,10.922
1999,10.842
1999,10.812
1999,10.722
1999,10.737
1999,10.635
1999,10.601
1999,10.565
1999,10.33
1999,10.308
1999,10.248
1999,10.148
1999,10.053
1999,10.031
1999,9.976
1999,9.936
1999,9.888
1999,9.846
1999,9.809
1999,9.786
1999,9.658
1999,9.68
1999,9.622
1999,9.62
1999,9.43
1999,9.427
1999,9.368
1999,9.374
1999,9.343
1999,9.171
1999,9.097
1999,9.035
1999,8.953
1999,8.908
1999,8.788
1999,8.618
1999,8.633
1999,8.56
1999,8.493
1999,8.389
1999,8.325
1999,8.299
1999,8.255
1999,8.05
1999,8.028
1999,7.957
1999,7.878
1999,7.848
1999,7.693
1999,7.582
1999,7.503
1999,7.383
1999,7.341
1999,7.289
1999,7.209
1999,7.166
1999,7.109
1999,6.995
1999,6.861
1999,6.752
1999,6.647
1999,6.538
1999,6.443
1999,6.449
1999,6.454
1999,6.482
1999,6.365
1999,6.298
1999,6.204
1999,6.201
1999,6.192
1999,6.062
1999,6.03
1999,6
1999,5.893
1999,5.917
1999,5.864
1999,5.844
1999,5.828
1999,5.755
1999,5.737
1999,5.676
1999,5.791
1999,5.905
1999,5.873
1999,5.805
1999,5.781
1999,5.828
1999,5.891
1999,6.038
1999,6.11
1999,6.16
1999,6.375
1999,6.535
1999,6.63
1999,6.72
1999,6.761
1999,6.79
1999,6.826
1999,6.889
1999,7.083
1999,7.129
1999,7.177
